Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
13,93,2,0,0,62,1,0,1,2,1,0,1,1,0.2063492063492063,0,0,65.704037
30,97,0,0,0,70,2,0,0,2,2,0,2,2,0.4225352112676056,0,1,74.53914
26,67,1,2,1,71,2,2,0,2,0,0,1,2,0.3611111111111111,0,0,65.94661
26,99,2,2,1,67,2,4,2,2,2,1,1,2,0.3823529411764705,0,0,72.608434
18,87,2,2,0,61,0,2,2,2,2,0,1,2,0.2903225806451613,0,0,67.290241
23,91,1,2,1,73,2,3,2,2,0,0,1,0,0.3108108108108108,0,0,69.167485
28,84,2,2,1,81,2,1,2,0,0,0,0,2,0.3414634146341463,0,0,69.713006
13,65,1,0,1,73,2,0,1,2,2,0,2,2,0.1756756756756756,0,0,62.595597
16,72,0,2,1,76,0,6,1,1,0,0,1,2,0.2077922077922078,0,0,66.910658
13,77,2,2,1,62,2,1,0,2,1,0,0,1,0.2063492063492063,0,0,62.873346
18,94,2,1,1,53,2,4,2,0,2,0,1,0,0.3333333333333333,0,0,69.285202
18,76,2,2,0,88,1,1,2,2,1,0,0,2,0.2022471910112359,0,0,65.244257
14,82,2,0,0,94,1,7,2,0,0,0,2,2,0.1473684210526315,1,0,69.604474
22,85,0,2,0,79,0,5,2,0,1,0,1,2,0.275,0,0,70.963943
12,79,2,2,1,99,1,2,2,2,0,1,1,2,0.12,0,0,64.489177
23,72,2,0,1,99,2,2,2,0,1,0,2,2,0.23,1,0,69.144756
17,66,0,0,0,64,1,0,2,0,1,0,0,2,0.2615384615384615,0,0,63.133135
16,94,2,2,0,93,1,1,1,2,0,0,2,2,0.1702127659574468,0,0,68.246626
15,86,0,2,1,77,2,0,2,2,2,0,2,2,0.1923076923076923,0,1,68.13971
27,61,2,2,0,79,2,1,1,2,2,0,1,1,0.3375,0,0,64.471667
11,81,1,2,1,68,0,2,0,2,0,0,2,0,0.1594202898550724,0,0,63.679847
20,83,0,0,1,78,0,3,1,2,1,0,0,2,0.2531645569620253,1,0,70.400197
11,73,2,0,0,58,2,0,2,2,2,0,0,2,0.1864406779661017,0,0,61.599588
18,78,2,0,0,55,0,0,0,2,0,0,1,2,0.3214285714285714,0,0,64.115406
21,70,2,2,0,74,1,2,2,2,2,0,2,0,0.28,0,0,64.374251
11,98,0,0,1,82,0,1,2,2,1,0,2,2,0.1325301204819277,0,1,70.469667
31,100,2,2,0,59,2,2,0,0,2,0,2,1,0.5166666666666667,0,0,73.591341
26,90,0,0,0,71,1,0,0,1,0,0,0,2,0.3611111111111111,0,0,70.301853
13,65,2,0,0,75,1,2,2,0,1,0,1,1,0.1710526315789473,1,0,62.697311
21,83,2,1,0,75,1,1,2,2,0,0,0,2,0.2763157894736842,0,0,66.594203
25,78,0,1,1,91,2,3,1,2,0,0,1,2,0.2717391304347826,0,0,69.796769
19,96,2,0,1,67,2,4,0,2,1,0,1,1,0.2794117647058823,1,0,71.24048
12,94,2,0,1,91,1,3,2,2,2,0,2,2,0.1304347826086956,1,0,70.623202
19,88,0,0,0,66,2,3,2,2,2,0,1,2,0.2835820895522388,1,0,70.063982
28,88,1,0,1,93,2,3,1,2,0,0,2,1,0.2978723404255319,1,0,72.858903
22,68,2,1,1,58,2,0,2,2,1,0,2,2,0.3728813559322034,0,0,63.773129
19,89,0,1,1,64,2,2,1,2,2,1,2,1,0.2923076923076923,0,1,69.255626
20,80,2,0,1,76,2,0,1,2,0,0,0,2,0.2597402597402597,0,0,66.157259
27,76,2,2,0,58,2,1,2,2,2,0,0,2,0.4576271186440678,0,0,66.768548
31,82,2,0,1,98,2,0,1,1,1,0,1,2,0.3131313131313131,0,0,71.624359
13,87,0,1,1,55,0,1,0,0,2,0,1,2,0.2321428571428571,0,0,67.441417
13,85,1,0,1,71,2,1,1,2,2,0,1,2,0.1805555555555555,0,0,66.82241
30,79,1,2,0,84,2,3,1,2,0,0,0,1,0.3529411764705882,0,0,69.263022
20,70,1,2,0,73,2,0,1,2,0,0,1,2,0.2702702702702703,0,0,63.295102
26,73,0,0,1,83,1,2,2,2,2,0,0,2,0.3095238095238095,1,0,70.174096
23,96,2,1,0,99,2,0,0,2,1,0,0,2,0.23,0,0,71.110428
29,77,0,1,1,88,1,0,2,0,2,0,0,1,0.3258426966292135,0,0,70.277635
27,63,2,2,1,86,2,1,2,2,2,0,2,2,0.3103448275862069,0,0,66.230976
20,83,0,0,1,58,2,1,2,2,1,0,1,2,0.3389830508474576,0,0,67.552046
21,77,2,1,1,58,2,0,1,0,0,0,0,2,0.3559322033898305,0,0,65.195713
27,74,0,2,0,99,0,3,2,2,2,0,1,2,0.27,0,0,70.35599
38,86,1,0,1,79,1,3,1,2,0,0,1,2,0.475,1,0,75.210457
20,74,0,2,0,68,0,3,2,2,2,0,1,0,0.2898550724637681,0,0,65.859541
27,87,0,2,0,54,2,0,2,2,2,0,1,2,0.4909090909090909,0,0,69.146855
23,76,2,2,0,84,0,2,0,2,2,0,0,2,0.2705882352941176,0,0,67.851318
19,99,0,2,0,69,2,1,0,2,2,0,1,2,0.2714285714285714,0,0,70.541984
10,82,2,1,0,70,2,3,1,0,2,1,2,2,0.1408450704225352,0,0,64.695864
18,69,2,1,0,54,2,1,1,0,1,0,1,1,0.3272727272727272,0,0,62.524545
28,86,2,2,1,52,2,0,2,2,2,0,0,2,0.5283018867924528,0,0,68.951816
24,77,0,0,1,88,1,1,0,2,0,0,0,2,0.2696629213483146,0,0,68.778607
12,100,1,2,1,65,2,1,1,2,2,0,1,2,0.1818181818181818,0,0,68.608964
28,83,2,2,1,76,2,1,2,2,2,0,0,2,0.3636363636363636,0,0,69.841382
31,81,2,2,0,70,1,1,1,2,1,0,2,2,0.4366197183098591,0,0,69.3558
10,98,2,2,1,82,2,2,0,2,2,0,0,1,0.1204819277108433,0,0,68.173622
17,85,1,2,1,84,2,3,2,2,2,0,0,0,0.2,0,0,67.79097
30,96,0,2,1,52,2,0,0,0,2,0,0,1,0.5660377358490566,0,0,72.520861
18,87,2,1,1,60,0,2,2,2,2,0,1,2,0.2950819672131147,0,0,68.128116
19,69,2,0,1,72,2,1,1,2,1,0,0,2,0.2602739726027397,0,0,64.468834
19,88,0,2,0,95,2,2,1,2,0,0,0,1,0.1979166666666666,0,0,68.3984
20,68,2,0,1,91,0,4,0,2,2,0,0,2,0.217391304347826,1,0,68.455428
19,87,0,0,0,77,1,3,1,2,1,0,1,1,0.2435897435897435,1,0,69.691906
23,76,1,0,1,96,1,2,2,2,1,0,1,2,0.2371134020618556,1,0,69.751403
17,89,1,2,1,62,0,2,2,2,2,0,0,2,0.2698412698412698,0,0,68.325776
17,73,1,2,1,85,0,3,2,2,2,0,0,2,0.1976744186046511,0,0,66.759295
19,67,2,2,0,91,2,1,1,0,1,0,1,2,0.2065217391304347,0,0,64.423652
10,81,2,1,1,85,1,1,1,2,1,0,0,2,0.1162790697674418,0,0,64.810055
28,60,2,0,1,53,1,3,1,2,1,0,1,2,0.5185185185185185,1,0,66.220889
23,63,2,1,1,87,1,1,2,2,1,0,2,2,0.2613636363636363,0,0,65.075936
24,90,1,2,1,55,2,1,0,2,0,0,2,0,0.4285714285714285,0,0,67.873084
19,78,2,2,0,76,0,2,2,1,1,0,0,1,0.2467532467532467,0,0,65.6946
32,96,2,1,1,97,1,1,1,2,1,0,0,1,0.3265306122448979,0,0,74.149511
18,81,2,1,1,70,0,0,1,2,1,0,0,2,0.2535211267605634,0,0,66.050512
27,73,2,2,0,80,1,3,2,2,0,0,1,2,0.3333333333333333,0,0,67.25565
22,61,2,0,0,60,0,0,0,1,1,0,1,1,0.360655737704918,0,0,62.450021
9,62,1,0,1,58,1,0,2,0,2,0,0,1,0.1525423728813559,0,0,59.97192
24,80,2,2,1,53,2,2,1,2,2,1,1,2,0.4444444444444444,0,0,66.884526
17,68,2,1,1,99,0,2,2,2,2,0,1,2,0.17,0,0,66.055
20,64,2,2,1,80,0,1,2,2,2,0,1,2,0.2469135802469135,0,0,64.392827
28,70,0,1,1,87,0,3,1,2,1,0,2,1,0.3181818181818182,0,1,70.271982
21,68,2,0,1,52,2,3,1,2,1,0,0,1,0.3962264150943396,1,0,64.958314
19,76,0,2,1,53,2,1,2,2,0,0,0,2,0.3518518518518518,0,0,64.460317
22,67,2,2,1,72,0,3,1,0,2,0,2,1,0.3013698630136986,0,0,66.26993
9,61,0,2,1,77,1,1,0,2,1,0,1,2,0.1153846153846153,0,0,60.781063
26,94,1,1,1,55,1,2,0,2,1,0,1,2,0.4642857142857143,0,0,71.573433
11,86,2,2,0,75,2,1,2,1,1,0,2,1,0.1447368421052631,0,0,64.296512
21,79,0,1,1,98,0,2,1,2,2,0,1,2,0.2121212121212121,0,0,70.165225
20,84,0,2,1,68,2,0,1,2,2,0,2,2,0.2898550724637681,0,1,68.860675
31,95,0,2,1,87,2,2,1,2,1,0,2,1,0.3522727272727273,0,1,74.998146
15,76,2,2,1,84,1,0,2,0,1,0,0,2,0.1764705882352941,0,0,64.81867
18,95,1,1,1,50,1,3,2,2,1,0,1,1,0.3529411764705882,0,0,68.900856
19,99,2,0,1,88,0,1,1,0,2,0,1,0,0.2134831460674157,0,0,71.682938
20,69,2,1,0,59,2,2,0,0,2,0,1,2,0.3333333333333333,0,0,64.918214
24,68,2,2,0,71,2,2,2,2,1,0,0,2,0.3333333333333333,0,0,64.811869
24,80,1,0,1,83,2,1,1,1,0,0,1,2,0.2857142857142857,0,0,68.784
21,63,2,2,0,70,1,1,0,0,2,0,0,2,0.2957746478873239,0,0,63.892089
25,71,2,2,1,98,1,0,1,2,2,0,2,0,0.2525252525252525,0,0,66.738467
31,69,0,1,1,60,2,1,1,2,1,0,2,2,0.5081967213114754,0,1,68.956864
20,63,2,2,1,94,2,2,2,2,1,0,1,0,0.2105263157894736,0,0,63.538911
8,90,2,2,0,73,0,3,0,1,0,0,2,2,0.1081081081081081,0,0,65.545176
20,88,2,2,0,54,1,0,0,1,0,0,1,2,0.3636363636363636,0,0,66.135663
15,78,2,2,0,73,2,0,0,0,2,1,0,2,0.2027027027027027,0,0,63.842898
19,80,0,2,1,54,2,0,1,2,0,0,2,1,0.3454545454545454,0,1,65.592802
21,73,2,2,0,85,2,6,2,0,1,0,0,2,0.2441860465116279,0,0,67.907209
16,65,1,0,0,96,1,2,1,2,0,0,1,2,0.1649484536082474,1,0,64.602978
19,66,2,0,0,59,2,1,0,2,0,0,1,0,0.3166666666666666,0,0,61.374307
14,89,0,2,0,82,0,2,2,2,0,0,0,1,0.1686746987951807,0,0,66.709566
19,61,2,0,0,97,1,0,2,0,0,1,0,0,0.1938775510204081,0,0,61.350841
16,84,2,0,1,86,2,1,1,2,1,0,1,2,0.1839080459770115,0,0,67.364395
17,81,0,1,0,61,2,2,0,2,2,0,0,2,0.2741935483870967,0,0,66.675887
17,83,1,2,0,64,2,1,2,2,2,0,1,2,0.2615384615384615,0,0,65.936595
15,68,2,0,0,55,2,0,0,2,2,0,1,2,0.2678571428571428,0,0,61.968262
16,95,1,2,1,65,0,0,2,2,1,0,0,2,0.2424242424242424,0,0,67.945765
25,70,1,0,0,73,0,1,1,1,0,0,2,2,0.3378378378378378,0,0,66.422313
16,79,2,2,1,67,1,2,2,0,2,0,0,2,0.2352941176470588,0,0,66.254598
31,88,1,2,1,99,1,2,0,1,0,0,2,2,0.31,0,0,73.376251
21,73,0,2,0,98,0,0,0,0,2,1,2,2,0.2121212121212121,0,1,68.01653
18,89,2,1,1,90,1,1,0,2,2,1,2,2,0.1978021978021978,0,0,68.910065
19,74,2,1,1,65,0,1,1,0,2,0,1,2,0.2878787878787879,0,0,66.251664
15,90,0,0,1,51,0,2,0,2,0,0,1,1,0.2884615384615384,1,0,67.770648
18,94,1,2,1,52,2,1,2,2,2,0,0,2,0.3396226415094339,0,0,68.367616
19,94,1,2,1,95,2,3,1,1,2,0,1,1,0.1979166666666666,0,0,71.632003
29,96,2,1,1,72,2,1,1,2,2,0,1,1,0.3972602739726027,0,0,72.528348
12,70,2,0,0,81,0,0,1,2,2,0,1,2,0.1463414634146341,0,0,63.014257
19,92,2,2,1,85,2,1,2,0,1,0,1,2,0.2209302325581395,0,0,69.530604
31,76,2,0,1,91,2,1,1,2,1,0,2,2,0.3369565217391304,0,0,70.366553
23,66,2,0,0,83,2,0,0,2,2,0,1,2,0.2738095238095238,0,0,65.254873
26,86,1,1,0,65,1,0,1,0,1,0,1,2,0.3939393939393939,0,0,69.299101
15,71,0,1,0,68,1,5,1,2,2,0,0,2,0.217391304347826,0,0,65.841005
9,71,1,0,1,89,2,0,1,2,0,0,1,2,0.1,0,0,62.355687
26,84,1,0,0,62,2,3,0,0,2,0,1,2,0.4126984126984127,1,0,71.499819
12,99,2,0,1,60,2,0,1,1,0,0,1,1,0.1967213114754098,0,0,66.641362
23,71,0,2,1,79,2,2,1,2,2,0,1,2,0.2875,0,0,67.558438
23,72,2,2,1,78,2,1,1,2,1,0,1,2,0.2911392405063291,0,0,65.997619
26,83,2,2,0,97,1,2,1,0,0,0,0,1,0.2653061224489796,0,0,69.409279
19,80,0,0,1,67,2,2,1,0,1,1,2,2,0.2794117647058823,1,1,68.964548
20,94,2,2,1,50,1,1,1,0,0,1,2,2,0.392156862745098,0,0,67.567896
29,76,2,0,1,59,2,4,1,0,1,0,2,2,0.4833333333333333,1,0,70.765113
29,76,1,0,1,60,2,2,2,2,0,0,1,2,0.4754098360655737,1,0,69.064268
19,65,1,2,1,95,2,2,2,0,1,0,0,2,0.1979166666666666,0,0,65.443979
14,98,2,2,1,84,1,3,0,2,1,0,1,2,0.1647058823529411,0,0,70.060234
13,61,0,1,0,68,1,1,2,2,1,0,1,2,0.1884057971014492,0,0,60.918534
25,77,2,2,0,90,2,1,1,2,1,0,1,2,0.2747252747252747,0,0,67.561812
20,85,2,0,0,59,2,1,2,2,2,0,2,0,0.3333333333333333,0,0,66.310753
16,86,2,2,1,62,1,1,1,0,2,0,1,2,0.2539682539682539,0,0,67.146484
21,76,2,2,1,65,1,2,1,0,0,0,1,2,0.3181818181818182,0,0,66.162433
22,73,0,2,1,59,1,0,1,2,2,0,1,2,0.3666666666666666,0,0,65.99261
23,67,2,2,0,71,0,2,2,2,1,0,0,1,0.3194444444444444,0,0,64.180539
18,94,1,2,1,53,2,3,1,2,0,0,0,1,0.3333333333333333,0,0,67.895904
18,72,2,2,1,93,2,1,2,2,2,0,0,2,0.1914893617021276,0,0,65.665169
18,73,2,2,1,75,2,0,0,2,1,1,0,2,0.2368421052631578,0,0,63.39311
25,67,2,0,1,64,2,0,1,2,1,0,1,1,0.3846153846153846,0,0,64.584597
10,92,1,0,1,51,1,1,2,2,1,0,1,2,0.1923076923076923,0,0,65.837122
19,73,2,2,1,64,1,1,0,2,2,0,0,1,0.2923076923076923,0,0,64.626435
24,91,0,0,1,51,0,2,2,2,1,0,1,1,0.4615384615384615,1,0,70.938406
18,62,0,2,1,76,2,2,2,2,0,1,0,2,0.2337662337662337,0,0,62.121037
9,91,2,1,0,88,1,2,2,2,1,1,2,2,0.1011235955056179,0,0,65.726577
14,73,0,2,1,98,2,2,1,2,0,0,1,1,0.1414141414141414,0,0,64.844966
21,92,0,0,1,58,2,2,0,2,1,0,1,1,0.3559322033898305,1,0,70.455333
21,63,0,1,1,60,2,2,2,2,0,0,2,2,0.3442622950819672,0,1,64.62976
17,75,2,0,1,80,2,1,1,2,2,0,1,1,0.2098765432098765,0,0,65.607708
24,89,2,0,1,63,2,2,0,2,2,0,0,2,0.375,1,0,71.161825
31,90,0,0,0,61,1,0,1,2,2,0,1,2,0.5,0,0,72.077231
21,80,2,0,0,65,0,2,2,1,1,0,2,1,0.3181818181818182,1,0,67.481319
17,68,1,0,0,53,2,0,1,2,1,0,0,2,0.3148148148148148,0,0,62.11154
26,61,2,1,1,70,2,2,1,2,2,0,1,1,0.3661971830985915,0,0,65.090272
17,71,2,0,1,85,1,2,1,1,0,0,0,2,0.1976744186046511,1,0,65.893287
25,72,2,2,0,86,0,0,2,2,1,0,1,0,0.2873563218390804,0,0,65.17835
13,60,2,2,1,66,2,2,1,2,2,0,2,2,0.1940298507462686,0,0,61.189427
19,80,0,2,1,66,1,4,2,2,0,0,0,2,0.2835820895522388,0,0,67.35995
31,68,1,0,1,66,1,0,1,2,2,0,1,2,0.4626865671641791,0,0,68.158685
3,85,1,0,0,73,1,2,1,2,1,0,1,2,0.0405405405405405,1,0,64.149706
30,100,0,2,1,68,1,2,2,2,1,0,2,2,0.4347826086956521,0,1,75.336986
25,87,2,2,0,94,0,0,2,0,2,0,1,2,0.2631578947368421,0,0,70.5239
26,64,0,1,1,74,1,3,2,0,1,0,1,2,0.3466666666666667,0,0,67.538205
11,64,2,1,1,67,0,1,2,2,1,1,0,2,0.1617647058823529,0,0,60.00971
24,93,2,0,0,56,1,4,1,0,0,0,2,1,0.4210526315789473,1,0,71.098872
18,91,0,2,1,69,2,5,1,0,2,0,1,2,0.2571428571428571,0,0,71.41545
22,62,2,0,1,95,2,2,2,2,0,0,1,2,0.2291666666666666,1,0,65.585134
8,71,0,2,0,55,0,1,1,0,2,0,0,1,0.1428571428571428,0,0,61.231499
14,81,1,2,0,71,1,1,1,0,1,1,2,2,0.1944444444444444,0,0,64.526797
20,87,1,0,1,75,2,0,1,2,2,1,2,2,0.2631578947368421,0,0,68.245268
16,62,0,2,0,89,0,3,1,2,1,0,0,2,0.1777777777777777,0,0,63.87787
16,80,0,2,0,76,2,1,2,0,2,0,0,2,0.2077922077922078,0,0,66.433973
19,97,2,1,1,54,2,0,0,2,1,0,1,2,0.3454545454545454,0,0,68.620081
31,73,2,0,1,68,0,1,2,2,2,0,1,2,0.4492753623188406,0,0,69.357754
8,78,0,2,1,84,2,0,2,2,2,0,0,2,0.0941176470588235,0,0,63.825534
26,93,0,0,1,94,1,1,2,0,0,0,1,2,0.2736842105263158,0,0,73.131866
20,82,2,2,1,79,1,1,1,2,2,0,1,2,0.25,0,0,67.861168
22,64,2,0,0,52,1,2,0,2,0,0,0,1,0.4150943396226415,1,0,63.189015
18,84,2,1,1,50,2,4,0,0,0,0,2,2,0.3529411764705882,0,0,67.399717
24,88,1,2,1,70,2,1,1,2,2,0,2,2,0.3380281690140845,0,0,70.03646
11,94,1,1,1,94,2,2,1,2,2,0,0,2,0.1157894736842105,0,0,69.323301
28,67,0,0,0,82,1,1,0,1,1,0,1,2,0.3373493975903614,0,0,67.897079
24,66,0,2,1,71,1,1,1,0,1,0,1,2,0.3333333333333333,0,0,66.15239
24,76,0,1,1,72,1,1,0,2,2,0,0,1,0.3287671232876712,0,0,68.078791
25,82,0,1,0,68,2,1,1,0,1,0,0,2,0.3623188405797101,0,0,68.925994
28,91,2,0,1,69,0,1,2,0,1,0,1,0,0.4,0,0,71.100144
16,94,2,2,0,76,1,2,2,2,1,1,1,2,0.2077922077922078,0,0,67.320824
22,65,0,1,0,91,2,2,0,2,0,0,0,1,0.2391304347826087,0,0,64.905176
23,71,1,1,1,75,1,1,1,2,0,0,0,2,0.3026315789473684,0,0,65.878198
19,94,1,0,0,53,2,1,2,2,1,0,1,2,0.3518518518518518,0,0,68.249971
10,67,2,2,1,65,2,1,2,0,0,0,1,2,0.1515151515151515,0,0,60.440105
17,73,0,0,0,78,2,0,1,0,0,0,2,1,0.2151898734177215,0,1,65.26494
19,99,1,0,0,69,1,0,0,2,0,0,1,1,0.2714285714285714,0,0,68.946431
9,82,0,2,0,78,2,0,0,2,1,0,1,1,0.1139240506329113,0,0,63.30507
24,69,2,0,1,81,1,3,2,2,1,0,1,2,0.2926829268292683,1,0,67.972444
26,76,2,2,0,64,1,0,2,2,2,0,0,0,0.4,0,0,65.496833
31,62,2,2,1,51,2,2,2,2,1,0,0,0,0.5961538461538461,0,0,64.471202
12,89,0,1,1,59,1,2,1,0,0,0,1,2,0.2,0,0,66.839666
24,88,0,2,0,88,1,2,0,0,2,0,2,0,0.2696629213483146,0,1,71.910839
13,77,0,0,0,58,2,2,1,2,2,0,1,2,0.2203389830508474,1,0,65.420208
28,70,2,2,1,87,1,0,1,2,1,0,1,1,0.3181818181818182,0,0,66.712566
30,72,2,2,0,84,2,1,1,0,2,0,1,2,0.3529411764705882,0,0,68.714667
22,92,0,1,0,82,2,2,2,2,1,0,2,2,0.2650602409638554,0,1,71.650298
8,83,0,1,1,85,1,1,1,0,1,0,1,0,0.0930232558139534,0,0,64.9794
18,78,1,2,0,96,2,4,0,2,2,1,0,2,0.1855670103092783,0,0,67.552619
9,70,0,2,1,70,1,1,2,2,2,0,0,2,0.1267605633802817,0,0,62.396589
19,65,2,1,1,65,0,1,0,2,2,0,0,1,0.2878787878787879,0,0,63.550727
11,65,2,0,0,78,2,2,1,2,1,0,2,2,0.1392405063291139,1,0,62.300177
16,76,1,2,0,87,2,3,1,2,1,0,0,2,0.1818181818181818,0,0,65.842171
14,70,0,2,1,54,2,3,2,2,2,0,0,2,0.2545454545454545,0,0,63.781015
16,67,0,0,1,72,2,1,1,0,2,0,2,2,0.2191780821917808,0,1,66.058777
11,91,2,2,0,94,2,3,2,2,1,0,0,1,0.1157894736842105,0,0,66.794312
32,75,2,1,1,56,2,3,2,2,1,0,0,1,0.5614035087719298,0,0,68.739985
26,98,0,1,0,88,1,1,2,0,1,0,0,1,0.2921348314606741,0,0,72.908627
21,66,0,2,1,76,1,3,1,2,1,0,1,1,0.2727272727272727,0,0,65.455468
16,83,1,2,0,57,2,0,0,1,2,1,1,2,0.2758620689655172,0,0,64.533832
20,79,0,2,0,53,2,2,2,2,1,0,1,1,0.3703703703703703,0,0,65.329793
10,60,2,2,0,85,2,0,2,0,2,0,2,2,0.1162790697674418,0,0,60.19916
16,96,2,2,0,81,2,0,1,1,0,0,1,1,0.1951219512195122,0,0,67.094565
18,78,2,2,1,69,2,1,2,2,0,0,2,1,0.2571428571428571,0,0,64.248174
18,68,0,0,1,52,0,0,0,0,2,0,0,2,0.3396226415094339,0,0,64.799787
14,81,2,0,0,90,2,3,0,0,1,0,2,2,0.1538461538461538,1,0,68.014753
11,70,2,1,1,66,1,1,2,0,0,0,1,2,0.1641791044776119,0,0,61.836041
17,90,0,0,0,65,2,2,1,0,2,0,2,1,0.2575757575757575,1,1,70.541112
3,96,0,0,1,59,2,2,1,2,0,0,0,1,0.05,1,0,65.272418
31,69,2,2,0,52,2,2,0,1,1,0,0,0,0.5849056603773585,0,0,65.791278
12,92,2,2,0,92,0,2,2,0,1,1,1,1,0.1290322580645161,0,0,66.800117
14,91,2,2,1,95,2,2,0,0,2,0,1,1,0.1458333333333333,0,0,69.180271
7,64,2,0,0,70,0,4,1,1,1,1,1,0,0.0985915492957746,1,0,60.147318
23,74,2,0,1,76,2,0,2,0,0,0,1,2,0.2987012987012987,0,0,66.272893
12,100,2,2,0,64,2,1,2,0,2,0,1,2,0.1846153846153846,0,0,67.964553
19,91,1,0,1,91,2,1,0,0,1,0,1,2,0.2065217391304347,0,0,70.841834
21,94,2,2,1,73,2,1,2,2,2,0,0,2,0.2837837837837837,0,0,69.860326
26,95,2,1,1,61,2,2,2,2,1,0,2,2,0.4193548387096774,0,0,71.316477
25,73,1,2,1,79,2,1,1,2,1,0,1,1,0.3125,0,0,66.706318
32,68,1,2,1,54,2,1,1,2,1,0,2,2,0.5818181818181818,0,0,67.214333
12,95,2,2,0,70,2,4,2,0,2,0,1,0,0.1690140845070422,0,0,67.665275
11,85,2,1,1,92,1,0,2,0,1,0,0,2,0.1182795698924731,0,0,66.179588
20,83,1,0,1,58,2,0,1,0,1,0,1,2,0.3389830508474576,0,0,67.351067
28,83,2,0,0,98,2,1,1,0,1,0,2,1,0.2828282828282828,0,0,70.672623
23,87,2,1,0,79,2,2,2,2,1,0,1,0,0.2875,0,0,68.081452
20,73,0,2,1,92,2,2,2,0,2,0,0,2,0.2150537634408602,0,0,68.049113
19,94,0,0,0,99,2,0,1,2,1,1,1,2,0.19,0,0,69.747397
27,92,1,2,0,96,2,0,1,2,1,0,2,0,0.2783505154639175,0,0,70.437224
28,78,0,2,1,86,1,0,1,0,1,0,0,1,0.3218390804597701,0,0,69.396722
30,77,2,1,1,83,2,1,1,1,2,0,0,2,0.3571428571428571,0,0,70.220984
25,95,2,0,1,75,2,1,2,2,2,0,1,1,0.3289473684210526,0,0,71.488024
20,66,2,2,1,55,1,1,0,0,0,0,2,1,0.3571428571428571,0,0,62.706542
22,69,1,2,0,84,2,0,2,2,1,0,0,1,0.2588235294117647,0,0,64.067712
21,76,2,2,1,67,2,1,0,1,2,0,1,1,0.3088235294117647,0,0,66.097737
22,61,1,1,1,82,1,4,2,2,2,0,1,1,0.2650602409638554,0,0,65.826218
6,67,2,1,1,99,1,0,2,2,1,0,0,2,0.06,0,0,61.09581
22,75,2,0,1,63,1,1,1,2,2,0,0,2,0.34375,0,0,66.791456
30,67,2,2,1,86,2,0,1,2,1,0,1,1,0.3448275862068966,0,0,66.47157
18,73,2,0,1,72,1,1,2,2,1,1,1,1,0.2465753424657534,0,0,63.791685
17,87,2,2,1,61,2,4,0,2,0,1,1,2,0.2741935483870967,0,0,66.521745
19,61,2,0,1,95,0,4,2,2,2,0,0,2,0.1979166666666666,1,0,66.747566
6,85,0,2,1,70,0,0,1,2,2,1,2,2,0.0845070422535211,0,1,64.61973
20,66,2,0,1,73,2,0,0,1,2,0,1,1,0.2702702702702703,0,0,64.258199
18,84,1,0,1,98,1,3,2,2,2,0,1,2,0.1818181818181818,1,0,71.002597
16,79,0,2,1,74,0,3,2,2,2,0,2,0,0.2133333333333333,0,1,67.606271
24,96,2,2,1,77,1,0,1,2,0,1,1,2,0.3076923076923077,0,0,69.357672
27,81,2,2,0,78,2,0,2,2,2,0,1,1,0.3417721518987341,0,0,67.810923
28,73,2,1,0,62,2,3,0,2,1,0,2,1,0.4444444444444444,0,0,67.214844
16,68,2,0,1,71,2,1,0,0,1,0,1,1,0.2222222222222222,0,0,63.564924
28,64,2,2,1,77,2,1,0,2,2,0,1,2,0.358974358974359,0,0,66.451006
25,62,2,1,1,77,2,0,2,1,0,0,0,0,0.3205128205128205,0,0,62.951021
15,83,0,2,1,84,2,1,0,0,0,0,0,2,0.1764705882352941,0,0,66.938869
22,79,0,2,1,63,2,1,2,0,1,0,1,2,0.34375,0,0,67.479908
27,80,2,1,1,80,2,0,0,2,1,1,1,1,0.3333333333333333,0,0,67.494136
11,61,2,2,1,61,2,3,2,0,1,1,2,2,0.1774193548387097,0,0,60.016362
22,91,0,0,1,73,1,3,0,2,2,0,2,2,0.2972972972972973,1,1,73.894448
24,63,2,2,0,60,2,3,0,2,1,0,1,2,0.3934426229508196,0,0,64.087903
15,74,2,1,0,60,1,2,2,2,2,0,1,0,0.2459016393442623,0,0,62.958221
23,64,2,2,0,75,2,2,2,0,2,0,1,2,0.3026315789473684,0,0,65.016251
19,67,0,2,0,84,1,0,2,2,2,0,1,1,0.2235294117647059,0,0,63.954154
17,86,2,2,1,51,2,2,1,2,1,0,2,1,0.3269230769230769,0,0,65.788721
19,97,0,2,0,78,1,2,1,2,2,0,1,2,0.240506329113924,0,0,71.082637
22,96,1,1,1,59,2,0,2,0,2,0,1,0,0.3666666666666666,0,0,69.71106
10,94,2,0,0,65,2,3,1,1,0,0,1,1,0.1515151515151515,1,0,66.682029
14,86,0,0,1,62,2,1,2,2,2,0,1,2,0.2222222222222222,0,0,67.101245
20,96,2,2,0,78,2,1,0,0,1,0,1,2,0.2531645569620253,0,0,69.908335
